,tweet,name
2633,RT @Ardeshirz: Thank you Sen. @LindaFrum for standing up for #humanrights in #Iran. https://t.co/hFMkIS48c4,Miles S. Nadal
2634,"“ confidence is the hinge on the door to success”
- Unknown",Miles S. Nadal
2635,Trump to Tap Fed’s Jerome Powell for Fed Chairman https://t.co/jkcgrndTHj,Miles S. Nadal
2636,Canada helps train the world’s tech talent – now it has to keep it here https://t.co/oX5Nyb7ivo,Miles S. Nadal
2637,https://t.co/HIB31dXeqo,Miles S. Nadal
2638,https://t.co/8bRXGW17PS,Miles S. Nadal
2639,https://t.co/F9l4YeMRn9,Miles S. Nadal
2640,@EchelonWealth @financialpost Welcome to the  @PeerageCapital family Beth. Best of luck.,Miles S. Nadal
2641,RT @EchelonWealth: #ICYMI #BethShaw @EchelonWealth's new head of #equity #capitalmarkets made @FinancialPost headlines yesterday https://t.…,Miles S. Nadal
2642,"RT @PeerageCapital: Our partner @streetcityre Realty celebrates official opening of Port Dover branch! @REM_Online
https://t.co/0K0YjqIiiY…",Miles S. Nadal
2643,SoftBank to Drop Effort to Merge Sprint With T-Mobile https://t.co/UCCWtuplMH,Miles S. Nadal
2644,"Lennar, CalAtlantic Strike Deal to Create Largest U.S. Home Builder https://t.co/Z09hRl7zUW",Miles S. Nadal
2645,https://t.co/VeafaOKdK9,Miles S. Nadal
2646,RT @Inc: Want to deliver an unforgettable presentation? Use these 4 proven strategies from TED talks. https://t.co/MblvHw5Ybj,Miles S. Nadal
2647,"RT @LindaFrum: Congratulations to one of the most principled, talented and hard-working politicians I’ve ever known. Well done my friend! h…",Miles S. Nadal
2648,Everybody Wants to Invest Like Buffett. Here’s What It Takes https://t.co/j0ABfYHT70,Miles S. Nadal
2649,"To Keep Up With AI, We’ll Need High-Tech Brains https://t.co/x3m5bjU3Z5",Miles S. Nadal
2650,"Exciting expansion of StreetCity Realty , &amp; Peerage Realty Partners @PeerageCapital  https://t.co/i1ec2s4V9o",Miles S. Nadal
2651,RT @Inc: Jeff Bezos Made $6.2 Billion in 5 Mins and Became the World’s Richest Person (How Was Your Thursday?) @billmurphyjr https://t.co/o…,Miles S. Nadal
2652,"RT @BrendanCalder: We need at 21st Century Peter Drucker, my bet is Roger Martin. @RogerLMartin @MartinProsperiT https://t.co/xDhFS6jan5",Miles S. Nadal
2653,RT @Sports_Greats: PAIN is temporary. Quitting lasts forever.,Miles S. Nadal
2654,https://t.co/q0NmaDR2LL,Miles S. Nadal
2655,https://t.co/N1KrYTFmGP,Miles S. Nadal
2656,"The Gulf’s buyout king, Arif Masood Naqvi, goes where others fear to tread https://t.co/sRqhuowQEr",Miles S. Nadal
2657,"RT @mungerisms: ""The historian is not really interested in the unique, but in what is general in the unique.""
Edward Carr",Miles S. Nadal
2658,"RT @EchelonWealth: #Welcome to #StephaneBoire, @EchelonWealth's new #RealEstate Equity #Analyst in #YUL. #EmpowerYourPossible #newhire http…",Miles S. Nadal
2659,"RT @EchelonWealth: @EchelonWealth is proud to announce #NewHire #FredBlondeau, MD, Head of #RealEstate Research in #YUL. #growingagain #Emp…",Miles S. Nadal
2660,"RT @EchelonWealth: #Congrats to #RobSutherland on new position @EchelonWealth as MD, Head #RealEstate IB. #EmpowerYourPossible #yyz #intern…",Miles S. Nadal
2661,RT @EchelonWealth: #GreatNight #GreatAwards #GreatLeaders Thanks for a wonderful evening. @IIACaccvm #TopUnder40 #HallOfFame https://t.co/T…,Miles S. Nadal
2662,RT @EchelonWealth: Proud to be a part of such a great industry-leading #awards process. @EchelonWealth #Chairman @JoeOliver1 #judgespanel #…,Miles S. Nadal
2663,"RT @milesnadal: Amazing video for @TKBGC and the Miles &amp; Kelly Nadal Youth Centre
https://t.co/5uAXssnBo1",Miles S. Nadal
2664,Brookfield unit buys Sheraton hotel in Toronto for $335-million https://t.co/O7ltQvF0IY,Miles S. Nadal
2665,Brookfield looks to sell 50% stake in Bay Adelaide Centre for $1-billion https://t.co/oXUiOtRgxi,Miles S. Nadal
2666,https://t.co/Zbrl07W2IU,Miles S. Nadal
2667,Fabulous quote https://t.co/88tkBcLrky,Miles S. Nadal
2668,https://t.co/b8e7vM5uV0,Miles S. Nadal
2669,"RT @joeoliver1: Discussed Fall Ec Update on @BNN. Endless Deficits, ballooning debt, spending to rehabilitate Gov’t bungled tax plan https:…",Miles S. Nadal
2670,RT @roysebag: Goldmoney now quoting Bitcoin and Ethereum in 9 currencies. We are building infrastructure to become the world's safest crypt…,Miles S. Nadal
2671,RT @PeerageCapital: Fabulous co-branded exclusive event last night with our partner companies @EchelonWealth and @ChestnutParkTO https://t.…,Miles S. Nadal
2672,RT @jacknicklaus: Miami Children’s Health System just announced a system-wide re-branding to Nicklaus. We're blessed to be part of this fan…,Miles S. Nadal
2673,RT @EchelonWealth: #Luxury at the #GardinerMuseum was a dream. #Fineart &amp; #Luxury #realestate tips for #investors #finewine #greatfood http…,Miles S. Nadal
2674,"RT @PeerageCapital: Bitcoin passes Amex and PayPal in value amid climb above US$100 billion @financialpost #bitcoin
https://t.co/vcPUDMHyKM",Miles S. Nadal
2675,https://t.co/ITtmKf5E9B,Miles S. Nadal
2676,https://t.co/ITtmKfnfyb,Miles S. Nadal
2677,https://t.co/aEhaQjobtk,Miles S. Nadal
2678,https://t.co/qY5D0n8htm,Miles S. Nadal
2679,"Bitcoin passes Amex and PayPal in value amid climb above US$100 billion, via @FinancialPost https://t.co/v82P1yj7aK",Miles S. Nadal
2680,HBC to sell Lord &amp; Taylor flagship store; wins equity injection https://t.co/tDICDAaIAQ,Miles S. Nadal
2681,Great-West courts millennials with program to tackle student debt and save for retirement https://t.co/U2bHC2BMmo,Miles S. Nadal
2682,"Amazing video for @TKBGC and the Miles &amp; Kelly Nadal Youth Centre
https://t.co/5uAXssnBo1",Miles S. Nadal
2683,What a fabulous and inspiring initiative and video. Congratulations @kiwanisboysandgirlsclub https://t.co/UEK6IQwqwP,Miles S. Nadal
2684,https://t.co/Wuq9XigvpU,Miles S. Nadal
2685,From 60 Minutes: The Young American https://t.co/SXokAhYwq8,Miles S. Nadal
2686,https://t.co/Wuq9XigvpU,Miles S. Nadal
2687,https://t.co/fzWfc8Us7f,Miles S. Nadal
2688,https://t.co/C5GJHz3hq5,Miles S. Nadal
2689,RT @BloombergTV: Here's why Goldman Sachs says gold is better than bitcoin https://t.co/K7OFHIzI96 https://t.co/7uCg90cruu,Miles S. Nadal
2690,"RT @Sports_Greats: The man who wins, is the man who thinks he can. -Vince Lombardi",Miles S. Nadal
2691,RT @Hinchtown: Well this now seems oddly prophetic. And a bit cocky for a 15 year old! SPOILER: I'm pre-beard. Not for the weak stomached!…,Miles S. Nadal
2692,@PeerageCapital exciting new growth initiative https://t.co/ZTBjIiKriG,Miles S. Nadal
2693,Incredibly inspiring interview with Mark Cuban https://t.co/o2JB9J5S3F,Miles S. Nadal
2694,Japan’s SoftBank Plans Second Giant Tech Fund https://t.co/Ezs2aBzYD9,Miles S. Nadal
2695,Legendary energy trader John Arnold says autonomous vehicles are 'terribly bearish' for oil https://t.co/tgj3TD0AXz,Miles S. Nadal
2696,Who needs Wall Street? New robot-powered ETF beating the market so far https://t.co/wYVLOZkkfZ,Miles S. Nadal
2697,https://t.co/eavyQrelVH,Miles S. Nadal
2698,Postmedia appoints Andrew MacLeod as successor to CEO Paul Godfrey https://t.co/QBPaBE19sc,Miles S. Nadal
2699,IGM Financial merges investment management groups https://t.co/SdqB3Gbv4Z,Miles S. Nadal
2700,RT @business: Russian shoe retailer backed by Prokhorov raises over $100 million https://t.co/VbQqZz9YkR https://t.co/yUiMaYKOaA,Miles S. Nadal
2701,RT @ashishtoshniwal: Happy Diwali from all of us at @ymedialabs! https://t.co/rIk0b24Tsa,Miles S. Nadal
2702,https://t.co/f02jjbfXRW,Miles S. Nadal
2703,https://t.co/1xR0FrhwVS,Miles S. Nadal
2704,WeWork: A $20 Billion Startup Fueled by Silicon Valley Pixie Dust https://t.co/wtYGGzApn2,Miles S. Nadal
2705,Why Supreme Is Worth $1 Billion and Abercrombie Isn’t https://t.co/VBK0A91tvg,Miles S. Nadal
2706,RT @Sports_Greats: It's not about the shoes. It's about what you do in them. -Michael Jordan,Miles S. Nadal
2707,RT @Sports_Greats: Prepare for every game like you just lost your last one. Lon Kruger,Miles S. Nadal
2708,RT @Sports_Greats: There are no shortcuts to any place worth going. -Beverly Sills,Miles S. Nadal
2709,RT @FoxBusiness: J.P. Morgan to buy payments firm WePay in first major fintech acquisition   https://t.co/8KVFz1XJ7z,Miles S. Nadal
2710,RT @Sports_Greats: Time and health are two precious assets that we don't recognize and appreciate until they have been depleted. -Denis Wai…,Miles S. Nadal
2711,RT @Inc: 5 little words that will make you a much better leader https://t.co/wfhHUXpQ6l,Miles S. Nadal
2712,RT @TomHartleyjnr: Need I say anything else; https://t.co/pmHOIji1CU https://t.co/ukkMTRPltX,Miles S. Nadal
2713,https://t.co/ffuUwyxLNH,Miles S. Nadal
2714,Investor Behind Weinstein Studio Bid Is a Friend to Many in Hollywood https://t.co/YyLNnzP1V8,Miles S. Nadal
2715,RBC CEO backs new measures to help cool housing markets https://t.co/sMd4c1IbWz,Miles S. Nadal
2716,Bombardier sells majority stake in C Series to Airbus https://t.co/EIn0ucDFjA,Miles S. Nadal
2717,https://t.co/i3hc0U3NE8,Miles S. Nadal
2718,"PayPal’s Market Value Eclipses AmEx, Nears Morgan Stanley, Goldman https://t.co/hnnAwawBhu",Miles S. Nadal
2719,https://t.co/BHvpn2952C,Miles S. Nadal
2720,"Incredible interview  comparing the 10,000 IQ of a computer to a 200 IQ of what is considered a human genius . https://t.co/LMM5N9y0pX",Miles S. Nadal
2721,"“The Singularity, when artificial intelligence finally outstrips that of humans, will replace huge swaths of jobs.” - Masayoshi Son",Miles S. Nadal
2722,https://t.co/GQW82hGM4H,Miles S. Nadal
2723,"“ deciding how to spend money with respect, is more difficult than making money” - Masayoshi Son , founder of Softbank",Miles S. Nadal
2724,George Who? Jeff Bezos Is the New Face of Nespresso https://t.co/0dQEPa7pme,Miles S. Nadal
2725,RT @clusterstock: The bitcoin debate rages on https://t.co/L88ln5yOw9,Miles S. Nadal
2726,RT @ihatequotes: Be proud of who u are. Respect who u have been &amp; be grateful for who u have yet to become.This journey is yours to learn f…,Miles S. Nadal
2727,This is spectacular @richardbranson  https://t.co/Rkpx4zo7Uy,Miles S. Nadal
2728,This Is Where People Are Buying Bitcoin All Over the World https://t.co/tBOTy0QuRe,Miles S. Nadal
2729,Amazon Is Getting Into Sportswear https://t.co/Wd270WrVvR,Miles S. Nadal
2730,This was terrific https://t.co/pGqtekbnJ6,Miles S. Nadal
2731,The David Rubenstein Show: Masayoshi Son https://t.co/AjQSU6imWz,Miles S. Nadal
2732,Meet five young entrepreneurs who cast their lot in Canada https://t.co/9OKYMqjJV1,Miles S. Nadal
2733,https://t.co/4igFeEYSNQ,Miles S. Nadal
2734,Canadian home sales gain ground in September https://t.co/Bi8jWkA1vk,Miles S. Nadal
2735,"TD Bank aims to tap Israeli tech expertise with new cybersecurity office in Tel Aviv, via @FinancialPost https://t.co/Ir6sjDSQvv",Miles S. Nadal
2736,"RT @Sports_Greats: It's the lack of faith that makes people afraid of meeting challenges, and I believe in myself.  -Muhammad Ali",Miles S. Nadal
2737,RT @Mon_Elissa: https://t.co/qSaM5Jtl0U,Miles S. Nadal
2738,Canadian stock surges over 600% after switching from mining gold to bitcoin https://t.co/xxbMIZ6Mvj,Miles S. Nadal
2739,"RT @TheStreet: Players in the digital food game will wreak havoc on the traditional grocery store game
https://t.co/vaCiXe5odQ",Miles S. Nadal
2740,"Jamie Dimon says he’s a ‘patriot’ first, CEO second | New York Post https://t.co/Hyi3NaESBr",Miles S. Nadal
2741,The David Rubenstein Show: Masayoshi Son https://t.co/AjQSU6imWz,Miles S. Nadal
2742,https://t.co/jCcB8EsjxX,Miles S. Nadal
2743,https://t.co/ML9dYVv13t,Miles S. Nadal
2744,"This story is incredible. This man , Chaim Seban is a genius https://t.co/aEla205yS1",Miles S. Nadal
2745,Housing starts slide as Toronto real-estate market continues to cool https://t.co/ujpkMXqGQb,Miles S. Nadal
2746,"RT @TheStreet: Take some tips from old ""Neutron Jack"" on how to effectively streamline your workforce https://t.co/JDT475EVc0",Miles S. Nadal
2747,RT @Inc: This Entrepreneur Quit His Job and Moved in With His Mom. Now He Owns a $20M Company @c_albertdeitch https://t.co/5cUyX5qqVP,Miles S. Nadal
2748,"RT @Sports_Greats: If you're trying to achieve, there will be roadblocks. I've had them; everybody has had them. -Michael Jordan",Miles S. Nadal
2749,RT @Sports_Greats: You can't let praise or criticism get to you. It's a weakness to get caught up in either one. -John Wooden,Miles S. Nadal
2750,RT @Inc: Steve Jobs practiced this 1 habit that neuroscientists say triggers creative ideas. https://t.co/emwL2r6fjL,Miles S. Nadal
2751,RT @LindaFrum: Why they keep leaving Jews out of the Holocaust  https://t.co/tuJwkRAPUK,Miles S. Nadal
2752,"RT @jacknicklaus: Amy and @BretBaier, Barbara and I thank you for the continued support of the Nicklaus Children's Health Care Foundation @…",Miles S. Nadal
2753,"RT @Sports_Greats: It's about work before glory, and what's inside of you. -Michael Jordan",Miles S. Nadal
2754,"RT @mungerisms: ""We fight for and against not men and things as they are, but
for and against the caricatures we make of them.""
Joseph Schu…",Miles S. Nadal
2755,https://t.co/YaJjKjn3J8,Miles S. Nadal
2756,"RT @WSJMoneyBeat: Bearish bets against Amazon and Netflix have been on the rise, but with little payoff so far https://t.co/SKAUDLlDOd",Miles S. Nadal
2757,@EchelonWealth @GPTW_Canada Congratulations on the fabulous recognition. We at @Peeragecapital are very proud !,Miles S. Nadal
2758,"RT @EchelonWealth: Thanks @GPTW_Canada! for enhancing @EchelonWealth's ability to engage, communicate &amp; ensure a great workplace #finserv #…",Miles S. Nadal
2759,Congratulations to @ehelonwealthpartners on being chosen one of the great places to work https://t.co/Miqx7X0MJk,Miles S. Nadal
2760,https://t.co/GjI1EPBHOg,Miles S. Nadal
2761,RT @Sports_Greats: There will be obstacles. There will be doubters. There will be mistakes. But with hard work... THERE ARE NO LIMITS. -Mic…,Miles S. Nadal
2762,RT @Hinchtown: Wishing my fellow Canucks a happy Thanksgiving! Hope everyone had a fun weekend! ???,Miles S. Nadal
2763,"RT @Sports_Greats: Concentrate on your strengths instead of your weaknesses, on your powers instead of your problems. -Paul J. Meyer",Miles S. Nadal
2764,"I am not sure if Lincoln is the most adorable dog, or the cutest bear https://t.co/ghah3I14z6",Miles S. Nadal
2765,"Lincoln on the lookout for the last Thanksgiving sunset. Lake Rosseau, Ontario. https://t.co/xcAawoAyJl",Miles S. Nadal
2766,RT @Inc: Want to see if someone is a good leader? Send them an email. https://t.co/5itt3h1p61,Miles S. Nadal
2767,RT @clusterstock: Is bitcoin a bubble or the future of everything? https://t.co/Lu79dKcOPe,Miles S. Nadal
2768,RT @Sports_Greats: Strength doesn't come from what you can do. It comes from overcoming the things you once thought you couldn't.,Miles S. Nadal
2769,"RT @mungerisms: ""You and I know that it isn't what a man has that constitutes wealth. No-it is to be satisfied with what one has-that is we…",Miles S. Nadal
2770,"Breathtaking Muskoka sunset, Rivers Of Rosseau , Muskoka Ontario https://t.co/Sg5yZJXLFd",Miles S. Nadal
2771,Adidas Brings the Fast Shoe Revolution One Step Closer https://t.co/zzquVYMYc7,Miles S. Nadal
2772,"Founded in a suburban basement four years ago, Chicago-based RXBar sells to Kellogg for $600 million Chicago Tribune https://t.co/Nv3vFzTtJ8",Miles S. Nadal
2773,Incredible Muskoka Boat ride. Radiant Sunset. https://t.co/bkFUwURbns,Miles S. Nadal
2774,"Spectacular Thanksgiving weekend sunset on Lake Rosseau , Muskoka Ontario. https://t.co/k8oISc4Txr",Miles S. Nadal
2775,How a Toronto tech entrepreneur turned an American has-been into a software superstar https://t.co/jutfmGQ01b,Miles S. Nadal
2776,Kyle Bass Says ICO Investors Will Get Wiped Out in Crypto ‘Mania’ https://t.co/9vTtmrrAes,Miles S. Nadal
2777,RT @clusterstock: Is bitcoin a bubble or the future of everything? https://t.co/s386DJ7l4N,Miles S. Nadal
2778,RT @Sports_Greats: A man who views the world the same at fifty as he did at twenty has wasted thirty years of his life. -Muhammad Ali,Miles S. Nadal
2779,Tina Brown’s new book coming out at the perfect time | New York Post https://t.co/EjRNUqgDYj,Miles S. Nadal
2780,Prokhorov inches closer to selling 49 percent stake in the Nets | New York Post https://t.co/LaB6ws0ADR,Miles S. Nadal
2781,Amazon wants to conquer this industry next | New York Post https://t.co/L6W1hp3hvP,Miles S. Nadal
2782,Icahn pushes $2B into auto parts business | New York Post https://t.co/dkMSKSiZrD,Miles S. Nadal
2783,Deloitte Schulich Cognitive Analytics and Visualization Lab | Deloitte Canada https://t.co/RcjaYTVzAI,Miles S. Nadal
2784,Beautiful night on the town in Victoria British Columbia with Samantha and her friends https://t.co/aDeuYDKq5q,Miles S. Nadal
2785,"RT @Sports_Greats: The most important key to achieving great success is to decide upon your goal and launch, get started, take action, move…",Miles S. Nadal
2786,"RT @LindaFrum: In Justin Trudeau's Canada the new Holocaust Monument plaque doesn't mention Jews, Anti-Semitism or the 6 Million. https://t…",Miles S. Nadal
2787,Awesome visit with Samantha in Victoria. https://t.co/DdAZLC2M6a,Miles S. Nadal
2788,Schulich &amp; Deloitte join forces to develop next generation of business analytics talent - International Employment  https://t.co/KgQVNNp1JU,Miles S. Nadal
2789,Magnificent view of Vancouver harbour early morning https://t.co/j33hkSlabg,Miles S. Nadal
